Timestamp,Prediction
20180514_1415-1420,0.0
20180514_1420-1425,0.0
20180514_1425-1430,0.0
20180514_1430-1435,0.0
20180514_1435-1440,0.0
20180514_1440-1445,0.0
20180514_1445-1450,0.0
20180514_1450-1455,0.0
20180514_1455-1500,0.0
20180514_1500-1505,0.0
20180514_1505-1510,0.0
20180514_1510-1515,0.0
20180514_1515-1520,0.0
20180514_1520-1525,0.0
20180514_1525-1530,0.0
20180514_1530-1535,0.0
20180514_1535-1540,0.0
20180514_1540-1545,0.0
20180514_1545-1550,0.0
20180514_1550-1555,0.0
20180514_1555-1600,0.0
20180514_1600-1605,0.0
20180514_1605-1610,0.0
20180514_1610-1615,0.0
20180514_1615-1620,0.0
20180514_1620-1625,0.0
20180514_1625-1630,0.0
20180514_1630-1635,0.0
20180514_1635-1640,0.0
20180514_1640-1645,0.0
20180514_1645-1650,0.0
20180514_1650-1655,0.0
20180514_1655-1700,0.0
20180514_1700-1705,0.0
20180514_1705-1710,0.0
20180514_1710-1715,0.0
20180514_1715-1720,0.0
20180514_1720-1725,0.0
20180514_1725-1730,0.0
20180514_1730-1735,0.0
20180514_1735-1740,0.0
20180514_1740-1745,0.0
20180514_1745-1750,0.0
20180514_1750-1755,0.0
20180514_1755-1800,0.0
20180514_1800-1805,0.0
20180514_1805-1810,0.0
20180514_1810-1815,0.0
20180514_1815-1820,0.0
20180514_1820-1825,0.0
20180514_1825-1830,0.0
20180514_1830-1835,0.0
20180514_1835-1840,0.0
20180514_1840-1845,0.0
20180514_1845-1850,0.0
20180514_1850-1855,0.0
20180514_1855-1900,0.0
20180514_1900-1905,0.0
20180514_1905-1910,0.0
20180514_1910-1915,0.0
20180514_1915-1920,0.0
20180514_1920-1925,0.0
20180514_1925-1930,0.0
20180514_1930-1935,0.0
20180514_1935-1940,0.0
20180514_1940-1945,0.0
20180514_1945-1950,0.0
20180514_1950-1955,0.0
20180514_1955-2000,0.0
20180514_2000-2005,0.0
20180514_2005-2010,0.0
20180514_2010-2015,0.0
20180514_2015-2020,0.0
20180514_2020-2025,0.0
20180514_2025-2030,0.0
20180514_2030-2035,0.0
20180514_2035-2040,0.0
20180514_2040-2045,0.0
20180514_2045-2050,0.0
20180514_2050-2055,0.0
20180514_2055-2100,0.0
20180514_2100-2105,0.0
20180514_2105-2110,0.0
20180514_2110-2115,0.0
20180514_2115-2120,0.0
20180514_2120-2125,0.0
20180514_2125-2130,0.0
20180514_2130-2135,0.0
20180514_2135-2140,0.0
20180514_2140-2145,0.0
20180514_2145-2150,0.0
20180514_2150-2155,0.0
20180514_2155-2200,0.0
20180514_2200-2205,0.0
20180514_2205-2210,0.0
20180514_2210-2215,0.0
20180514_2215-2220,0.0
20180514_2220-2225,0.0
20180514_2225-2230,0.0
20180514_2230-2235,0.0
20180514_2235-2240,0.0
20180514_2240-2245,0.0
20180514_2245-2250,0.0
20180514_2250-2255,0.0
20180514_2255-2300,0.0
20180514_2300-2305,0.0
20180514_2305-2310,0.0
20180514_2310-2315,0.0
20180514_2315-2320,0.0
20180514_2320-2325,0.0
20180514_2325-2330,0.0
20180514_2330-2335,0.0
20180514_2335-2340,0.0
20180514_2340-2345,0.0
20180514_2345-2350,0.0
20180514_2350-2355,0.0
20180514_2355-0000,0.0
20180515_0000-0005,0.0
20180515_0005-0010,0.0
20180515_0010-0015,0.0
20180515_0015-0020,0.0
20180515_0020-0025,0.0
20180515_0025-0030,0.0
20180515_0030-0035,0.0
20180515_0035-0040,0.0
20180515_0040-0045,0.0
20180515_0045-0050,0.0
20180515_0050-0055,0.0
20180515_0055-0100,0.0
20180515_0100-0105,0.0
20180515_0105-0110,0.0
20180515_0110-0115,0.0
20180515_0115-0120,0.0
20180515_0120-0125,1.0
20180515_0125-0130,0.0
20180515_0130-0135,0.0
20180515_0135-0140,0.0
20180515_0140-0145,0.0
20180515_0145-0150,0.0
20180515_0150-0155,0.0
20180515_0155-0200,0.0
20180515_0200-0205,0.0
20180515_0205-0210,0.0
20180515_0210-0215,0.0
20180515_0215-0220,0.0
20180515_0220-0225,0.0
20180515_0225-0230,0.0
20180515_0230-0235,0.0
20180515_0235-0240,0.0
20180515_0240-0245,0.0
20180515_0245-0250,0.0
20180515_0250-0255,1.0
20180515_0255-0300,0.0
20180515_0300-0305,0.0
20180515_0305-0310,0.0
20180515_0310-0315,0.0
20180515_0315-0320,0.0
20180515_0320-0325,0.0
20180515_0325-0330,0.0
20180515_0330-0335,0.0
20180515_0335-0340,0.0
20180515_0340-0345,0.0
20180515_0345-0350,0.0
20180515_0350-0355,0.0
20180515_0355-0400,1.0
20180515_0400-0405,0.0
20180515_0405-0410,0.0
20180515_0410-0415,0.0
20180515_0415-0420,0.0
20180515_0420-0425,0.0
20180515_0425-0430,0.0
20180515_0430-0435,0.0
20180515_0435-0440,0.0
20180515_0440-0445,0.0
20180515_0445-0450,0.0
20180515_0450-0455,0.0
20180515_0455-0500,1.0
20180515_0500-0505,0.0
20180515_0505-0510,0.0
20180515_0510-0515,0.0
20180515_0515-0520,0.0
20180515_0520-0525,1.0
20180515_0525-0530,0.0
20180515_0530-0535,1.0
20180515_0535-0540,0.0
20180515_0540-0545,0.0
20180515_0545-0550,0.0
20180515_0550-0555,0.0
20180515_0555-0600,0.0
20180515_0600-0605,1.0
20180515_0605-0610,0.0
20180515_0610-0615,1.0
20180515_0615-0620,0.0
20180515_0620-0625,0.0
20180515_0625-0630,0.0
20180515_0630-0635,0.0
20180515_0635-0640,0.0
20180515_0640-0645,0.0
20180515_0645-0650,0.0
20180515_0650-0655,0.0
20180515_0655-0700,0.0
20180515_0700-0705,0.0
20180515_0705-0710,0.0
20180515_0710-0715,0.0
20180515_0715-0720,0.0
20180515_0720-0725,0.0
20180515_0725-0730,0.0
20180515_0730-0735,0.0
20180515_0735-0740,0.0
20180515_0740-0745,0.0
20180515_0745-0750,1.0
20180515_0750-0755,0.0
20180515_0755-0800,0.0
20180515_0800-0805,0.0
20180515_0805-0810,0.0
20180515_0810-0815,0.0
20180515_0815-0820,0.0
20180515_0820-0825,0.0
20180515_0825-0830,0.0
20180515_0830-0835,0.0
20180515_0835-0840,0.0
20180515_0840-0845,0.0
20180515_0845-0850,0.0
20180515_0850-0855,0.0
20180515_0855-0900,0.0
20180515_0900-0905,0.0
20180515_0905-0910,0.0
20180515_0910-0915,0.0
20180515_0915-0920,0.0
20180515_0920-0925,0.0
20180515_0925-0930,0.0
20180515_0930-0935,0.0
20180515_0935-0940,0.0
20180515_0940-0945,0.0
20180515_0945-0950,0.0
20180515_0950-0955,0.0
20180515_0955-1000,0.0
20180515_1000-1005,0.0
20180515_1005-1010,0.0
20180515_1010-1015,0.0
20180515_1015-1020,0.0
20180515_1020-1025,0.0
20180515_1025-1030,0.0
20180515_1030-1035,0.0
20180515_1035-1040,0.0
20180515_1040-1045,0.0
20180515_1045-1050,0.0
20180515_1050-1055,0.0
20180515_1055-1100,0.0
20180515_1100-1105,0.0
20180515_1105-1110,0.0
20180515_1110-1115,0.0
20180515_1115-1120,0.0
20180515_1120-1125,0.0
20180515_1125-1130,0.0
20180515_1130-1135,0.0
20180515_1135-1140,0.0
20180515_1140-1145,0.0
20180515_1145-1150,0.0
20180515_1150-1155,0.0
20180515_1155-1200,0.0
20180515_1200-1205,0.0
20180515_1205-1210,0.0
20180515_1210-1215,0.0
20180515_1215-1220,0.0
20180515_1220-1225,0.0
20180515_1225-1230,0.0
20180515_1230-1235,0.0
20180515_1235-1240,0.0
20180515_1240-1245,0.0
20180515_1245-1250,0.0
20180515_1250-1255,0.0
20180515_1255-1300,0.0
20180515_1300-1305,0.0
20180515_1305-1310,0.0
20180515_1310-1315,0.0
20180515_1315-1320,0.0
20180515_1320-1325,0.0
20180515_1325-1330,0.0
20180515_1330-1335,0.0
20180515_1335-1340,0.0
20180515_1340-1345,0.0
20180515_1345-1350,0.0
20180515_1350-1355,0.0
20180515_1355-1400,0.0
20180515_1400-1405,0.0
20180515_1405-1410,0.0
20180515_1410-1415,0.0
20180515_1415-1420,0.0
20180515_1420-1425,0.0
20180515_1425-1430,0.0
20180515_1430-1435,0.0
20180515_1435-1440,0.0
20180515_1440-1445,0.0
20180515_1445-1450,0.0
20180515_1450-1455,0.0
20180515_1455-1500,0.0
20180515_1500-1505,0.0
20180515_1505-1510,0.0
20180515_1510-1515,0.0
20180515_1515-1520,0.0
20180515_1520-1525,0.0
20180515_1525-1530,0.0
20180515_1530-1535,0.0
20180515_1535-1540,0.0
20180515_1540-1545,0.0
20180515_1545-1550,0.0
20180515_1550-1555,0.0
20180515_1555-1600,0.0
20180515_1600-1605,0.0
20180515_1605-1610,0.0
20180515_1610-1615,0.0
20180515_1615-1620,0.0
20180515_1620-1625,0.0
20180515_1625-1630,0.0
20180515_1630-1635,0.0
20180515_1635-1640,0.0
20180515_1640-1645,0.0
20180515_1645-1650,0.0
20180515_1650-1655,0.0
20180515_1655-1700,0.0
20180515_1700-1705,0.0
20180515_1705-1710,0.0
20180515_1710-1715,0.0
20180515_1715-1720,0.0
20180515_1720-1725,0.0
20180515_1725-1730,0.0
20180515_1730-1735,0.0
20180515_1735-1740,0.0
20180515_1740-1745,0.0
20180515_1745-1750,0.0
20180515_1750-1755,0.0
20180515_1755-1800,0.0
20180515_1800-1805,0.0
20180515_1805-1810,0.0
20180515_1810-1815,0.0
20180515_1815-1820,0.0
20180515_1820-1825,0.0
20180515_1825-1830,0.0
20180515_1830-1835,1.0
20180515_1835-1840,0.0
20180515_1840-1845,0.0
20180515_1845-1850,0.0
20180515_1850-1855,0.0
20180515_1855-1900,0.0
20180515_1900-1905,0.0
20180515_1905-1910,0.0
20180515_1910-1915,0.0
20180515_1915-1920,0.0
20180515_1920-1925,0.0
20180515_1925-1930,0.0
20180515_1930-1935,0.0
20180515_1935-1940,0.0
20180515_1940-1945,0.0
20180515_1945-1950,0.0
20180515_1950-1955,0.0
20180515_1955-2000,0.0
20180515_2000-2005,0.0
20180515_2005-2010,0.0
20180515_2010-2015,0.0
20180515_2015-2020,0.0
20180515_2020-2025,0.0
20180515_2025-2030,0.0
20180515_2030-2035,0.0
20180515_2035-2040,0.0
20180515_2040-2045,0.0
20180515_2045-2050,0.0
20180515_2050-2055,0.0
20180515_2055-2100,0.0
20180515_2100-2105,0.0
20180515_2105-2110,0.0
20180515_2110-2115,0.0
20180515_2115-2120,0.0
20180515_2120-2125,0.0
20180515_2125-2130,0.0
20180515_2130-2135,0.0
20180515_2135-2140,0.0
20180515_2140-2145,0.0
20180515_2145-2150,0.0
20180515_2150-2155,0.0
20180515_2155-2200,0.0
20180515_2200-2205,0.0
20180515_2205-2210,0.0
20180515_2210-2215,0.0
20180515_2215-2220,0.0
20180515_2220-2225,0.0
20180515_2225-2230,0.0
20180515_2230-2235,0.0
20180515_2235-2240,0.0
20180515_2240-2245,0.0
20180515_2245-2250,0.0
20180515_2250-2255,0.0
20180515_2255-2300,0.0
20180515_2300-2305,0.0
20180515_2305-2310,0.0
20180515_2310-2315,0.0
20180515_2315-2320,0.0
20180515_2320-2325,0.0
20180515_2325-2330,0.0
20180515_2330-2335,0.0
20180515_2335-2340,0.0
20180515_2340-2345,0.0
20180515_2345-2350,0.0
20180515_2350-2355,0.0
20180515_2355-0000,0.0
20180516_0000-0005,0.0
20180516_0005-0010,0.0
20180516_0010-0015,0.0
20180516_0015-0020,0.0
20180516_0020-0025,0.0
20180516_0025-0030,0.0
20180516_0030-0035,0.0
20180516_0035-0040,0.0
20180516_0040-0045,0.0
20180516_0045-0050,0.0
20180516_0050-0055,0.0
20180516_0055-0100,0.0
20180516_0100-0105,0.0
20180516_0105-0110,0.0
20180516_0110-0115,0.0
20180516_0115-0120,0.0
20180516_0120-0125,0.0
20180516_0125-0130,0.0
20180516_0130-0135,0.0
20180516_0135-0140,0.0
20180516_0140-0145,0.0
20180516_0145-0150,0.0
20180516_0150-0155,0.0
20180516_0155-0200,0.0
20180516_0200-0205,0.0
20180516_0205-0210,0.0
20180516_0210-0215,0.0
20180516_0215-0220,0.0
20180516_0220-0225,0.0
20180516_0225-0230,0.0
20180516_0230-0235,0.0
20180516_0235-0240,0.0
20180516_0240-0245,0.0
20180516_0245-0250,0.0
20180516_0250-0255,0.0
20180516_0255-0300,0.0
20180516_0300-0305,0.0
20180516_0305-0310,0.0
20180516_0310-0315,0.0
20180516_0315-0320,0.0
20180516_0320-0325,0.0
20180516_0325-0330,0.0
20180516_0330-0335,0.0
20180516_0335-0340,0.0
20180516_0340-0345,0.0
20180516_0345-0350,0.0
20180516_0350-0355,0.0
20180516_0355-0400,0.0
20180516_0400-0405,0.0
20180516_0405-0410,0.0
20180516_0410-0415,0.0
20180516_0415-0420,0.0
20180516_0420-0425,0.0
20180516_0425-0430,1.0
20180516_0430-0435,1.0
20180516_0435-0440,0.0
20180516_0440-0445,0.0
20180516_0445-0450,0.0
20180516_0450-0455,0.0
20180516_0455-0500,0.0
20180516_0500-0505,1.0
20180516_0505-0510,0.0
20180516_0510-0515,1.0
20180516_0515-0520,0.0
20180516_0520-0525,0.0
20180516_0525-0530,0.0
20180516_0530-0535,0.0
20180516_0535-0540,0.0
20180516_0540-0545,1.0
20180516_0545-0550,0.0
20180516_0550-0555,0.0
20180516_0555-0600,1.0
20180516_0600-0605,1.0
20180516_0605-0610,0.0
20180516_0610-0615,0.0
20180516_0615-0620,0.0
20180516_0620-0625,0.0
20180516_0625-0630,0.0
20180516_0630-0635,0.0
20180516_0635-0640,0.0
20180516_0640-0645,0.0
20180516_0645-0650,0.0
20180516_0650-0655,0.0
20180516_0655-0700,0.0
20180516_0700-0705,0.0
20180516_0705-0710,0.0
20180516_0710-0715,0.0
20180516_0715-0720,0.0
20180516_0720-0725,0.0
20180516_0725-0730,0.0
20180516_0730-0735,0.0
20180516_0735-0740,0.0
20180516_0740-0745,0.0
20180516_0745-0750,0.0
20180516_0750-0755,0.0
20180516_0755-0800,0.0
20180516_0800-0805,0.0
20180516_0805-0810,0.0
20180516_0810-0815,0.0
20180516_0815-0820,0.0
20180516_0820-0825,0.0
20180516_0825-0830,0.0
20180516_0830-0835,0.0
20180516_0835-0840,0.0
20180516_0840-0845,0.0
20180516_0845-0850,0.0
20180516_0850-0855,0.0
20180516_0855-0900,0.0
20180516_0900-0905,0.0
20180516_0905-0910,0.0
20180516_0910-0915,0.0
20180516_0915-0920,0.0
20180516_0920-0925,0.0
20180516_0925-0930,0.0
20180516_0930-0935,0.0
20180516_0935-0940,0.0
20180516_0940-0945,0.0
20180516_0945-0950,0.0
20180516_0950-0955,0.0
20180516_0955-1000,0.0
20180516_1000-1005,0.0
20180516_1005-1010,0.0
20180516_1010-1015,0.0
20180516_1015-1020,0.0
20180516_1020-1025,0.0
20180516_1025-1030,0.0
20180516_1030-1035,0.0
20180516_1035-1040,0.0
20180516_1040-1045,0.0
20180516_1045-1050,0.0
20180516_1050-1055,0.0
20180516_1055-1100,0.0
20180516_1100-1105,0.0
20180516_1105-1110,0.0
20180516_1110-1115,0.0
20180516_1115-1120,0.0
20180516_1120-1125,0.0
20180516_1125-1130,0.0
20180516_1130-1135,0.0
20180516_1135-1140,0.0
20180516_1140-1145,0.0
20180516_1145-1150,0.0
20180516_1150-1155,0.0
20180516_1155-1200,0.0
20180516_1200-1205,0.0
20180516_1205-1210,0.0
20180516_1210-1215,0.0
20180516_1215-1220,0.0
20180516_1220-1225,0.0
20180516_1225-1230,0.0
20180516_1230-1235,0.0
20180516_1235-1240,0.0
20180516_1240-1245,0.0
20180516_1245-1250,0.0
20180516_1250-1255,0.0
20180516_1255-1300,0.0
20180516_1300-1305,0.0
20180516_1305-1310,0.0
20180516_1310-1315,0.0
20180516_1315-1320,0.0
20180516_1320-1325,0.0
20180516_1325-1330,0.0
20180516_1330-1335,0.0
20180516_1335-1340,0.0
20180516_1340-1345,0.0
20180516_1345-1350,0.0
20180516_1350-1355,0.0
20180516_1355-1400,0.0
20180516_1400-1405,0.0
20180516_1405-1410,0.0
20180516_1410-1415,0.0
20180516_1415-1420,0.0
20180516_1420-1425,0.0
20180516_1425-1430,0.0
20180516_1430-1435,0.0
20180516_1435-1440,0.0
20180516_1440-1445,0.0
20180516_1445-1450,0.0
20180516_1450-1455,0.0
20180516_1455-1500,0.0
20180516_1500-1505,0.0
20180516_1505-1510,0.0
20180516_1510-1515,0.0
20180516_1515-1520,0.0
20180516_1520-1525,0.0
20180516_1525-1530,0.0
20180516_1530-1535,0.0
20180516_1535-1540,0.0
20180516_1540-1545,0.0
20180516_1545-1550,0.0
20180516_1550-1555,0.0
20180516_1555-1600,0.0
20180516_1600-1605,0.0
20180516_1605-1610,0.0
20180516_1610-1615,0.0
20180516_1615-1620,0.0
20180516_1620-1625,0.0
20180516_1625-1630,0.0
20180516_1630-1635,0.0
20180516_1635-1640,0.0
20180516_1640-1645,0.0
20180516_1645-1650,0.0
20180516_1650-1655,0.0
20180516_1655-1700,0.0
20180516_1700-1705,0.0
20180516_1705-1710,0.0
20180516_1710-1715,0.0
20180516_1715-1720,0.0
20180516_1720-1725,0.0
20180516_1725-1730,0.0
20180516_1730-1735,0.0
20180516_1735-1740,0.0
20180516_1740-1745,0.0
20180516_1745-1750,0.0
20180516_1750-1755,0.0
20180516_1755-1800,0.0
20180516_1800-1805,0.0
20180516_1805-1810,0.0
20180516_1810-1815,0.0
20180516_1815-1820,0.0
20180516_1820-1825,0.0
20180516_1825-1830,0.0
20180516_1830-1835,0.0
20180516_1835-1840,0.0
20180516_1840-1845,0.0
20180516_1845-1850,0.0
20180516_1850-1855,0.0
20180516_1855-1900,0.0
20180516_1900-1905,0.0
20180516_1905-1910,0.0
20180516_1910-1915,0.0
20180516_1915-1920,0.0
20180516_1920-1925,0.0
20180516_1925-1930,0.0
20180516_1930-1935,0.0
20180516_1935-1940,0.0
20180516_1940-1945,0.0
20180516_1945-1950,0.0
20180516_1950-1955,0.0
20180516_1955-2000,0.0
20180516_2000-2005,0.0
20180516_2005-2010,0.0
20180516_2010-2015,0.0
20180516_2015-2020,0.0
20180516_2020-2025,0.0
20180516_2025-2030,0.0
20180516_2030-2035,0.0
20180516_2035-2040,0.0
20180516_2040-2045,0.0
20180516_2045-2050,0.0
20180516_2050-2055,0.0
20180516_2055-2100,0.0
20180516_2100-2105,0.0
20180516_2105-2110,0.0
20180516_2110-2115,0.0
20180516_2115-2120,0.0
20180516_2120-2125,0.0
20180516_2125-2130,1.0
20180516_2130-2135,1.0
20180516_2135-2140,0.0
20180516_2140-2145,0.0
20180516_2145-2150,0.0
20180516_2150-2155,0.0
20180516_2155-2200,0.0
20180516_2200-2205,0.0
20180516_2205-2210,0.0
20180516_2210-2215,0.0
20180516_2215-2220,0.0
20180516_2220-2225,0.0
20180516_2225-2230,0.0
20180516_2230-2235,0.0
20180516_2235-2240,0.0
20180516_2240-2245,0.0
20180516_2245-2250,0.0
20180516_2250-2255,0.0
20180516_2255-2300,0.0
20180516_2300-2305,0.0
20180516_2305-2310,0.0
20180516_2310-2315,0.0
20180516_2315-2320,0.0
20180516_2320-2325,0.0
20180516_2325-2330,0.0
20180516_2330-2335,0.0
20180516_2335-2340,0.0
20180516_2340-2345,0.0
20180516_2345-2350,0.0
20180516_2350-2355,0.0
20180516_2355-0000,0.0
20180517_0000-0005,0.0
20180517_0005-0010,0.0
20180517_0010-0015,0.0
20180517_0015-0020,0.0
20180517_0020-0025,0.0
20180517_0025-0030,0.0
20180517_0030-0035,0.0
20180517_0035-0040,0.0
20180517_0040-0045,0.0
20180517_0045-0050,0.0
20180517_0050-0055,0.0
20180517_0055-0100,0.0
20180517_0100-0105,0.0
20180517_0105-0110,0.0
20180517_0110-0115,0.0
20180517_0115-0120,0.0
20180517_0120-0125,0.0
20180517_0125-0130,0.0
20180517_0130-0135,0.0
20180517_0135-0140,0.0
20180517_0140-0145,0.0
20180517_0145-0150,0.0
20180517_0150-0155,0.0
20180517_0155-0200,0.0
20180517_0200-0205,0.0
20180517_0205-0210,0.0
20180517_0210-0215,0.0
20180517_0215-0220,1.0
20180517_0220-0225,0.0
20180517_0225-0230,0.0
20180517_0230-0235,0.0
20180517_0235-0240,0.0
20180517_0240-0245,0.0
20180517_0245-0250,0.0
20180517_0250-0255,0.0
20180517_0255-0300,0.0
20180517_0300-0305,0.0
20180517_0305-0310,0.0
20180517_0310-0315,0.0
20180517_0315-0320,0.0
20180517_0320-0325,0.0
20180517_0325-0330,0.0
20180517_0330-0335,0.0
20180517_0335-0340,0.0
20180517_0340-0345,0.0
20180517_0345-0350,0.0
20180517_0350-0355,0.0
20180517_0355-0400,1.0
20180517_0400-0405,0.0
20180517_0405-0410,0.0
20180517_0410-0415,0.0
20180517_0415-0420,0.0
20180517_0420-0425,0.0
20180517_0425-0430,0.0
20180517_0430-0435,0.0
20180517_0435-0440,0.0
20180517_0440-0445,0.0
20180517_0445-0450,0.0
20180517_0450-0455,0.0
20180517_0455-0500,1.0
20180517_0500-0505,1.0
20180517_0505-0510,0.0
20180517_0510-0515,0.0
20180517_0515-0520,0.0
20180517_0520-0525,0.0
20180517_0525-0530,0.0
20180517_0530-0535,0.0
20180517_0535-0540,0.0
20180517_0540-0545,0.0
20180517_0545-0550,1.0
20180517_0550-0555,0.0
20180517_0555-0600,0.0
20180517_0600-0605,0.0
20180517_0605-0610,1.0
20180517_0610-0615,0.0
20180517_0615-0620,0.0
20180517_0620-0625,0.0
20180517_0625-0630,0.0
20180517_0630-0635,0.0
20180517_0635-0640,0.0
20180517_0640-0645,0.0
20180517_0645-0650,0.0
20180517_0650-0655,0.0
20180517_0655-0700,0.0
20180517_0700-0705,0.0
20180517_0705-0710,0.0
20180517_0710-0715,0.0
20180517_0715-0720,0.0
20180517_0720-0725,0.0
20180517_0725-0730,0.0
20180517_0730-0735,0.0
20180517_0735-0740,0.0
20180517_0740-0745,0.0
20180517_0745-0750,0.0
20180517_0750-0755,0.0
20180517_0755-0800,0.0
20180517_0800-0805,0.0
20180517_0805-0810,0.0
20180517_0810-0815,0.0
20180517_0815-0820,0.0
20180517_0820-0825,0.0
20180517_0825-0830,0.0
20180517_0830-0835,0.0
20180517_0835-0840,0.0
20180517_0840-0845,0.0
20180517_0845-0850,0.0
20180517_0850-0855,0.0
20180517_0855-0900,0.0
20180517_0900-0905,0.0
20180517_0905-0910,0.0
20180517_0910-0915,0.0
20180517_0915-0920,0.0
20180517_0920-0925,0.0
20180517_0925-0930,0.0
20180517_0930-0935,0.0
20180517_0935-0940,0.0
20180517_0940-0945,0.0
20180517_0945-0950,0.0
20180517_0950-0955,0.0
20180517_0955-1000,0.0
20180517_1000-1005,0.0
20180517_1005-1010,0.0
20180517_1010-1015,0.0
20180517_1015-1020,0.0
20180517_1020-1025,0.0
20180517_1025-1030,0.0
20180517_1030-1035,0.0
20180517_1035-1040,0.0
20180517_1040-1045,0.0
20180517_1045-1050,0.0
20180517_1050-1055,0.0
20180517_1055-1100,0.0
20180517_1100-1105,0.0
20180517_1105-1110,0.0
20180517_1110-1115,0.0
20180517_1115-1120,0.0
20180517_1120-1125,0.0
20180517_1125-1130,0.0
20180517_1130-1135,0.0
20180517_1135-1140,0.0
20180517_1140-1145,0.0
20180517_1145-1150,0.0
20180517_1150-1155,0.0
20180517_1155-1200,0.0
20180517_1200-1205,0.0
20180517_1205-1210,0.0
20180517_1210-1215,0.0
20180517_1215-1220,0.0
20180517_1220-1225,0.0
20180517_1225-1230,0.0
20180517_1230-1235,0.0
20180517_1235-1240,0.0
20180517_1240-1245,0.0
20180517_1245-1250,0.0
20180517_1250-1255,0.0
20180517_1255-1300,0.0
20180517_1300-1305,0.0
20180517_1305-1310,0.0
20180517_1310-1315,0.0
20180517_1315-1320,0.0
20180517_1320-1325,0.0
20180517_1325-1330,0.0
20180517_1330-1335,0.0
20180517_1335-1340,0.0
20180517_1340-1345,0.0
20180517_1345-1350,0.0
20180517_1350-1355,0.0
20180517_1355-1400,0.0
20180517_1400-1405,0.0
20180517_1405-1410,0.0
20180517_1410-1415,0.0
20180517_1415-1420,0.0
20180517_1420-1425,0.0
20180517_1425-1430,0.0
20180517_1430-1435,0.0
20180517_1435-1440,0.0
20180517_1440-1445,0.0
20180517_1445-1450,0.0
20180517_1450-1455,0.0
20180517_1455-1500,0.0
20180517_1500-1505,0.0
20180517_1505-1510,0.0
20180517_1510-1515,0.0
20180517_1515-1520,0.0
20180517_1520-1525,0.0
20180517_1525-1530,0.0
20180517_1530-1535,0.0
20180517_1535-1540,0.0
20180517_1540-1545,0.0
20180517_1545-1550,0.0
20180517_1550-1555,0.0
20180517_1555-1600,0.0
20180517_1600-1605,0.0
20180517_1605-1610,0.0
20180517_1610-1615,0.0
20180517_1615-1620,0.0
20180517_1620-1625,0.0
20180517_1625-1630,0.0
20180517_1630-1635,0.0
20180517_1635-1640,0.0
20180517_1640-1645,0.0
20180517_1645-1650,0.0
20180517_1650-1655,0.0
20180517_1655-1700,0.0
20180517_1700-1705,0.0
20180517_1705-1710,0.0
20180517_1710-1715,0.0
20180517_1715-1720,0.0
20180517_1720-1725,0.0
20180517_1725-1730,0.0
20180517_1730-1735,0.0
20180517_1735-1740,0.0
20180517_1740-1745,0.0
20180517_1745-1750,0.0
20180517_1750-1755,0.0
20180517_1755-1800,0.0
20180517_1800-1805,0.0
20180517_1805-1810,0.0
20180517_1810-1815,0.0
20180517_1815-1820,0.0
20180517_1820-1825,0.0
20180517_1825-1830,0.0
20180517_1830-1835,0.0
20180517_1835-1840,0.0
20180517_1840-1845,0.0
20180517_1845-1850,0.0
20180517_1850-1855,0.0
20180517_1855-1900,0.0
20180517_1900-1905,0.0
20180517_1905-1910,0.0
20180517_1910-1915,0.0
20180517_1915-1920,0.0
20180517_1920-1925,0.0
20180517_1925-1930,0.0
20180517_1930-1935,0.0
20180517_1935-1940,0.0
20180517_1940-1945,0.0
20180517_1945-1950,0.0
20180517_1950-1955,0.0
20180517_1955-2000,0.0
20180517_2000-2005,0.0
20180517_2005-2010,0.0
20180517_2010-2015,0.0
20180517_2015-2020,0.0
20180517_2020-2025,0.0
20180517_2025-2030,0.0
20180517_2030-2035,0.0
20180517_2035-2040,0.0
20180517_2040-2045,0.0
20180517_2045-2050,0.0
20180517_2050-2055,0.0
20180517_2055-2100,1.0
20180517_2100-2105,0.0
20180517_2105-2110,0.0
20180517_2110-2115,0.0
20180517_2115-2120,0.0
20180517_2120-2125,1.0
20180517_2125-2130,1.0
20180517_2130-2135,0.0
20180517_2135-2140,0.0
20180517_2140-2145,0.0
20180517_2145-2150,0.0
20180517_2150-2155,0.0
20180517_2155-2200,0.0
20180517_2200-2205,0.0
20180517_2205-2210,0.0
20180517_2210-2215,0.0
20180517_2215-2220,0.0
20180517_2220-2225,0.0
20180517_2225-2230,0.0
20180517_2230-2235,0.0
20180517_2235-2240,0.0
20180517_2240-2245,0.0
20180517_2245-2250,0.0
20180517_2250-2255,0.0
20180517_2255-2300,0.0
20180517_2300-2305,1.0
20180517_2305-2310,0.0
20180517_2310-2315,0.0
20180517_2315-2320,0.0
20180517_2320-2325,0.0
20180517_2325-2330,0.0
20180517_2330-2335,0.0
20180517_2335-2340,0.0
20180517_2340-2345,0.0
20180517_2345-2350,0.0
20180517_2350-2355,0.0
20180517_2355-0000,0.0
20180518_0000-0005,0.0
20180518_0005-0010,0.0
20180518_0010-0015,0.0
20180518_0015-0020,0.0
20180518_0020-0025,0.0
20180518_0025-0030,0.0
20180518_0030-0035,0.0
20180518_0035-0040,0.0
20180518_0040-0045,0.0
20180518_0045-0050,0.0
20180518_0050-0055,0.0
20180518_0055-0100,0.0
20180518_0100-0105,0.0
20180518_0105-0110,0.0
20180518_0110-0115,0.0
20180518_0115-0120,0.0
20180518_0120-0125,0.0
20180518_0125-0130,0.0
